,ticket_id,user_id,company_id,issue_category,created_at,match_id,staff_id,matched_at,company_name,company_size,wait_time,wait_time_minutes
4318,4319,59,7,Account,2024-04-29 02:54:24.967908,4319,48,2024-04-29 02:54:29.967908,Company_7,35,0 days 00:00:05,0.08333333333333333
4319,4320,27,35,Technical,2024-05-02 10:12:02.967908,4320,44,2024-05-02 10:19:57.967908,Company_35,16,0 days 00:07:55,7.916666666666667
4320,4321,29,35,General Inquiry,2024-05-16 09:24:51.967908,4321,17,2024-05-16 09:27:42.967908,Company_35,16,0 days 00:02:51,2.85
4321,4322,24,21,Billing,2024-07-15 10:45:32.967908,4322,38,2024-07-15 10:59:35.967908,Company_21,31,0 days 00:14:03,14.05
4322,4323,579,4,Technical,2024-06-27 10:20:29.967908,4323,9,2024-06-27 10:30:21.967908,Company_4,33,0 days 00:09:52,9.866666666666667
4323,4324,836,1,General Inquiry,2024-06-09 18:24:40.967908,4324,10,2024-06-09 18:27:35.967908,Company_1,12,0 days 00:02:55,2.9166666666666665
4324,4325,350,21,Technical,2024-06-29 13:03:15.967908,4325,20,2024-06-29 13:14:23.967908,Company_21,31,0 days 00:11:08,11.133333333333333
4325,4326,76,8,Account,2024-05-23 15:43:22.967908,4326,14,2024-05-23 15:51:39.967908,Company_8,15,0 days 00:08:17,8.283333333333333
4326,4327,922,21,Technical,2024-03-16 17:54:20.967908,4327,14,2024-03-16 18:04:27.967908,Company_21,31,0 days 00:10:07,10.116666666666667
4327,4328,92,35,Technical,2024-04-23 11:02:52.967908,4328,26,2024-04-23 11:05:42.967908,Company_35,16,0 days 00:02:50,2.8333333333333335
4328,4329,21,33,Technical,2024-02-21 05:51:12.967908,4329,29,2024-02-21 06:00:14.967908,Company_33,7,0 days 00:09:02,9.033333333333333
4329,4330,95,14,Technical,2024-05-20 05:15:34.967908,4330,49,2024-05-20 05:19:09.967908,Company_14,1,0 days 00:03:35,3.5833333333333335
4330,4331,64,23,General Inquiry,2024-03-07 18:37:07.967908,4331,27,2024-03-07 18:40:54.967908,Company_23,7,0 days 00:03:47,3.783333333333333
4331,4332,48,40,Billing,2024-04-13 20:11:50.967908,4332,25,2024-04-13 20:15:44.967908,Company_40,8,0 days 00:03:54,3.9
4332,4333,44,4,Technical,2024-05-07 05:58:09.967908,4333,16,2024-05-07 06:08:31.967908,Company_4,33,0 days 00:10:22,10.366666666666667
4333,4334,83,3,General Inquiry,2024-08-13 05:26:44.967908,4334,36,2024-08-13 05:36:24.967908,Company_3,14,0 days 00:09:40,9.666666666666666
4334,4335,65,20,Account,2024-03-04 03:29:44.967908,4335,34,2024-03-04 03:31:59.967908,Company_20,1,0 days 00:02:15,2.25
4335,4336,11,35,Technical,2024-03-10 00:18:20.967908,4336,16,2024-03-10 00:28:47.967908,Company_35,16,0 days 00:10:27,10.45
4336,4337,60,21,Technical,2024-07-26 21:36:17.967908,4337,33,2024-07-26 21:37:44.967908,Company_21,31,0 days 00:01:27,1.45
4337,4338,31,24,Billing,2024-07-07 06:07:56.967908,4338,3,2024-07-07 06:11:18.967908,Company_24,1,0 days 00:03:22,3.3666666666666667
4338,4339,2,39,Technical,2024-03-14 23:38:15.967908,4339,23,2024-03-14 23:39:21.967908,Company_39,1,0 days 00:01:06,1.1
4339,4340,62,42,Billing,2024-04-24 02:42:45.967908,4340,11,2024-04-24 02:46:37.967908,Company_42,8,0 days 00:03:52,3.8666666666666667
4340,4341,582,32,Billing,2024-04-17 00:53:51.967908,4341,48,2024-04-17 01:10:22.967908,Company_32,47,0 days 00:16:31,16.516666666666666
4341,4342,50,42,General Inquiry,2024-04-23 02:11:23.967908,4342,18,2024-04-23 02:24:04.967908,Company_42,8,0 days 00:12:41,12.683333333333334
4342,4343,94,33,Technical,2024-05-14 21:23:13.967908,4343,47,2024-05-14 21:25:40.967908,Company_33,7,0 days 00:02:27,2.45
4343,4344,16,32,Billing,2024-07-17 18:20:47.967908,4344,41,2024-07-17 18:47:03.967908,Company_32,47,0 days 00:26:16,26.266666666666666
4344,4345,67,4,Account,2024-03-27 15:27:17.967908,4345,44,2024-03-27 16:25:00.967908,Company_4,33,0 days 00:57:43,57.71666666666667
4345,4346,88,21,Billing,2024-05-27 15:57:16.967908,4346,29,2024-05-27 15:58:04.967908,Company_21,31,0 days 00:00:48,0.8
4346,4347,924,40,Billing,2024-05-20 05:58:53.967908,4347,50,2024-05-20 06:09:00.967908,Company_40,8,0 days 00:10:07,10.116666666666667
4347,4348,14,4,Account,2024-04-24 02:34:49.967908,4348,5,2024-04-24 02:46:52.967908,Company_4,33,0 days 00:12:03,12.05
4348,4349,30,22,Account,2024-05-18 22:27:41.967908,4349,24,2024-05-18 22:30:06.967908,Company_22,5,0 days 00:02:25,2.4166666666666665
4349,4350,759,26,Billing,2024-03-06 10:20:22.967908,4350,29,2024-03-06 10:24:15.967908,Company_26,8,0 days 00:03:53,3.8833333333333333
4350,4351,71,23,Technical,2024-05-11 13:23:04.967908,4351,29,2024-05-11 13:23:46.967908,Company_23,7,0 days 00:00:42,0.7
4351,4352,44,4,Technical,2024-07-05 16:07:08.967908,4352,26,2024-07-05 16:12:24.967908,Company_4,33,0 days 00:05:16,5.266666666666667
4352,4353,76,8,Account,2024-06-30 18:32:07.967908,4353,40,2024-06-30 18:33:29.967908,Company_8,15,0 days 00:01:22,1.3666666666666667
4353,4354,81,31,Technical,2024-05-14 07:56:24.967908,4354,3,2024-05-14 08:02:28.967908,Company_31,4,0 days 00:06:04,6.066666666666666
4354,4355,59,7,Account,2024-04-18 09:36:33.967908,4355,2,2024-04-18 09:41:25.967908,Company_7,35,0 days 00:04:52,4.866666666666666
4355,4356,57,10,Billing,2024-02-29 12:26:18.967908,4356,25,2024-02-29 12:27:04.967908,Company_10,12,0 days 00:00:46,0.7666666666666667
4356,4357,92,35,Billing,2024-04-14 18:42:55.967908,4357,19,2024-04-14 18:48:54.967908,Company_35,16,0 days 00:05:59,5.983333333333333
4357,4358,49,32,Account,2024-02-25 03:37:17.967908,4358,40,2024-02-25 03:42:31.967908,Company_32,47,0 days 00:05:14,5.233333333333333
4358,4359,20,11,General Inquiry,2024-07-22 19:07:24.967908,4359,2,2024-07-22 19:10:09.967908,Company_11,4,0 days 00:02:45,2.75
4359,4360,15,42,Technical,2024-07-03 11:51:12.967908,4360,19,2024-07-03 11:53:13.967908,Company_42,8,0 days 00:02:01,2.0166666666666666
4360,4361,381,49,Technical,2024-03-09 19:43:10.967908,4361,1,2024-03-09 19:45:09.967908,Company_49,10,0 days 00:01:59,1.9833333333333334
4361,4362,87,4,Account,2024-02-20 20:38:15.967908,4362,27,2024-02-20 20:38:57.967908,Company_4,33,0 days 00:00:42,0.7
4362,4363,206,40,General Inquiry,2024-07-30 08:50:56.967908,4363,45,2024-07-30 08:56:20.967908,Company_40,8,0 days 00:05:24,5.4
4363,4364,35,2,Account,2024-04-23 02:14:32.967908,4364,49,2024-04-23 02:23:10.967908,Company_2,6,0 days 00:08:38,8.633333333333333
4364,4365,14,4,Technical,2024-06-21 07:08:31.967908,4365,35,2024-06-21 07:12:16.967908,Company_4,33,0 days 00:03:45,3.75
4365,4366,144,6,Technical,2024-03-08 17:03:01.967908,4366,41,2024-03-08 17:07:27.967908,Company_6,5,0 days 00:04:26,4.433333333333334
4366,4367,71,23,Billing,2024-06-26 23:04:52.967908,4367,5,2024-06-26 23:08:01.967908,Company_23,7,0 days 00:03:09,3.15
4367,4368,77,22,General Inquiry,2024-07-20 19:53:13.967908,4368,38,2024-07-20 19:59:30.967908,Company_22,5,0 days 00:06:17,6.283333333333333
4368,4369,7,1,Billing,2024-03-19 09:19:44.967908,4369,4,2024-03-19 09:23:14.967908,Company_1,12,0 days 00:03:30,3.5
4369,4370,228,13,Technical,2024-07-09 06:18:52.967908,4370,17,2024-07-09 06:28:27.967908,Company_13,9,0 days 00:09:35,9.583333333333334
4370,4371,10,33,Billing,2024-04-03 20:06:00.967908,4371,21,2024-04-03 20:06:17.967908,Company_33,7,0 days 00:00:17,0.2833333333333333
4371,4372,40,7,Technical,2024-05-26 16:05:21.967908,4372,48,2024-05-26 16:11:01.967908,Company_7,35,0 days 00:05:40,5.666666666666667
4372,4373,150,7,Billing,2024-03-21 08:23:39.967908,4373,31,2024-03-21 08:25:00.967908,Company_7,35,0 days 00:01:21,1.35
4373,4374,624,7,Account,2024-06-02 15:28:18.967908,4374,48,2024-06-02 15:31:14.967908,Company_7,35,0 days 00:02:56,2.933333333333333
4374,4375,83,3,Technical,2024-03-18 13:40:11.967908,4375,22,2024-03-18 13:42:42.967908,Company_3,14,0 days 00:02:31,2.5166666666666666
4375,4376,51,39,Technical,2024-04-20 17:54:24.967908,4376,11,2024-04-20 18:00:45.967908,Company_39,1,0 days 00:06:21,6.35
4376,4377,498,1,Technical,2024-06-04 04:28:06.967908,4377,34,2024-06-04 04:35:45.967908,Company_1,12,0 days 00:07:39,7.65
4377,4378,35,2,Billing,2024-05-09 06:24:31.967908,4378,49,2024-05-09 06:35:36.967908,Company_2,6,0 days 00:11:05,11.083333333333334
4378,4379,32,21,Technical,2024-05-16 04:42:42.967908,4379,15,2024-05-16 04:51:48.967908,Company_21,31,0 days 00:09:06,9.1
4379,4380,72,32,Technical,2024-04-01 11:54:30.967908,4380,50,2024-04-01 11:57:04.967908,Company_32,47,0 days 00:02:34,2.566666666666667
4380,4381,7,1,Technical,2024-07-20 09:11:41.967908,4381,10,2024-07-20 09:12:43.967908,Company_1,12,0 days 00:01:02,1.0333333333333334
4381,4382,86,7,Billing,2024-05-05 03:02:28.967908,4382,38,2024-05-05 03:10:19.967908,Company_7,35,0 days 00:07:51,7.85
4382,4383,51,39,Billing,2024-06-17 18:16:44.967908,4383,32,2024-06-17 18:16:56.967908,Company_39,1,0 days 00:00:12,0.2
4383,4384,44,4,General Inquiry,2024-03-23 06:59:27.967908,4384,48,2024-03-23 07:13:15.967908,Company_4,33,0 days 00:13:48,13.8
4384,4385,7,1,Billing,2024-03-23 16:00:33.967908,4385,31,2024-03-23 16:09:04.967908,Company_1,12,0 days 00:08:31,8.516666666666667
4385,4386,388,45,Account,2024-06-19 20:13:52.967908,4386,37,2024-06-19 20:20:25.967908,Company_45,1,0 days 00:06:33,6.55
4386,4387,22,32,Technical,2024-06-23 02:39:36.967908,4387,44,2024-06-23 02:40:50.967908,Company_32,47,0 days 00:01:14,1.2333333333333334
4387,4388,86,7,Technical,2024-05-10 09:16:33.967908,4388,28,2024-05-10 09:32:43.967908,Company_7,35,0 days 00:16:10,16.166666666666668
4388,4389,97,32,Account,2024-05-03 06:55:51.967908,4389,31,2024-05-03 07:11:29.967908,Company_32,47,0 days 00:15:38,15.633333333333333
4389,4390,87,4,Technical,2024-02-22 03:25:45.967908,4390,6,2024-02-22 03:27:06.967908,Company_4,33,0 days 00:01:21,1.35
4390,4391,86,7,Billing,2024-07-08 15:51:43.967908,4391,14,2024-07-08 15:53:02.967908,Company_7,35,0 days 00:01:19,1.3166666666666667
4391,4392,99,4,Technical,2024-06-14 17:19:44.967908,4392,23,2024-06-14 17:19:48.967908,Company_4,33,0 days 00:00:04,0.06666666666666667
4392,4393,3,4,Technical,2024-08-05 22:54:55.967908,4393,16,2024-08-05 23:07:31.967908,Company_4,33,0 days 00:12:36,12.6
4393,4394,18,3,Billing,2024-03-25 18:58:54.967908,4394,25,2024-03-25 19:08:13.967908,Company_3,14,0 days 00:09:19,9.316666666666666
4394,4395,535,6,Technical,2024-05-13 18:33:17.967908,4395,39,2024-05-13 18:41:56.967908,Company_6,5,0 days 00:08:39,8.65
4395,4396,127,44,Technical,2024-06-10 11:15:00.967908,4396,2,2024-06-10 11:17:49.967908,Company_44,5,0 days 00:02:49,2.816666666666667
4396,4397,21,33,Technical,2024-05-09 21:14:40.967908,4397,38,2024-05-09 21:17:11.967908,Company_33,7,0 days 00:02:31,2.5166666666666666
4397,4398,40,7,General Inquiry,2024-05-01 23:29:21.967908,4398,41,2024-05-01 23:45:31.967908,Company_7,35,0 days 00:16:10,16.166666666666668
4398,4399,12,4,Billing,2024-02-17 08:07:19.967908,4399,39,2024-02-17 08:17:12.967908,Company_4,33,0 days 00:09:53,9.883333333333333
4399,4400,54,26,General Inquiry,2024-07-02 07:41:21.967908,4400,34,2024-07-02 07:57:27.967908,Company_26,8,0 days 00:16:06,16.1
4400,4401,15,42,Technical,2024-03-29 04:24:20.967908,4401,40,2024-03-29 04:29:21.967908,Company_42,8,0 days 00:05:01,5.016666666666667
4401,4402,4,49,Technical,2024-03-27 10:24:30.967908,4402,43,2024-03-27 10:28:16.967908,Company_49,10,0 days 00:03:46,3.7666666666666666
4402,4403,34,4,Account,2024-04-10 12:33:51.967908,4403,25,2024-04-10 12:36:44.967908,Company_4,33,0 days 00:02:53,2.8833333333333333
4403,4404,72,32,Billing,2024-07-11 13:28:27.967908,4404,36,2024-07-11 13:51:58.967908,Company_32,47,0 days 00:23:31,23.516666666666666
4404,4405,64,23,Technical,2024-07-02 03:08:29.967908,4405,16,2024-07-02 03:10:24.967908,Company_23,7,0 days 00:01:55,1.9166666666666667
4405,4406,53,43,General Inquiry,2024-07-22 12:20:14.967908,4406,18,2024-07-22 12:28:24.967908,Company_43,6,0 days 00:08:10,8.166666666666666
4406,4407,100,41,Account,2024-07-20 01:02:59.967908,4407,13,2024-07-20 01:10:39.967908,Company_41,15,0 days 00:07:40,7.666666666666667
4407,4408,98,26,Technical,2024-02-28 14:57:05.967908,4408,37,2024-02-28 14:58:27.967908,Company_26,8,0 days 00:01:22,1.3666666666666667
4408,4409,28,28,Technical,2024-06-07 14:01:10.967908,4409,27,2024-06-07 14:01:45.967908,Company_28,10,0 days 00:00:35,0.5833333333333334
4409,4410,37,10,Technical,2024-03-07 05:34:56.967908,4410,34,2024-03-07 05:46:30.967908,Company_10,12,0 days 00:11:34,11.566666666666666
4410,4411,57,10,Billing,2024-07-20 17:20:03.967908,4411,11,2024-07-20 17:22:02.967908,Company_10,12,0 days 00:01:59,1.9833333333333334
4411,4412,293,48,Account,2024-08-03 19:06:05.967908,4412,1,2024-08-03 19:07:23.967908,Company_48,21,0 days 00:01:18,1.3
4412,4413,654,33,Technical,2024-05-30 17:28:02.967908,4413,13,2024-05-30 17:29:43.967908,Company_33,7,0 days 00:01:41,1.6833333333333333
4413,4414,2,39,Billing,2024-03-23 18:40:45.967908,4414,30,2024-03-23 18:42:27.967908,Company_39,1,0 days 00:01:42,1.7
4414,4415,35,2,Technical,2024-04-27 12:06:08.967908,4415,5,2024-04-27 12:09:53.967908,Company_2,6,0 days 00:03:45,3.75
4415,4416,40,7,Technical,2024-04-19 18:34:59.967908,4416,18,2024-04-19 18:42:35.967908,Company_7,35,0 days 00:07:36,7.6
4416,4417,61,40,Technical,2024-03-25 17:48:57.967908,4417,14,2024-03-25 17:51:59.967908,Company_40,8,0 days 00:03:02,3.033333333333333
4417,4418,61,40,Billing,2024-05-15 07:43:22.967908,4418,13,2024-05-15 07:44:56.967908,Company_40,8,0 days 00:01:34,1.5666666666666667
4418,4419,47,48,Technical,2024-03-09 14:27:07.967908,4419,32,2024-03-09 14:29:54.967908,Company_48,21,0 days 00:02:47,2.783333333333333
4419,4420,20,11,Technical,2024-04-07 10:02:19.967908,4420,7,2024-04-07 10:04:11.967908,Company_11,4,0 days 00:01:52,1.8666666666666667
4420,4421,89,49,Account,2024-06-25 17:04:42.967908,4421,8,2024-06-25 19:50:45.967908,Company_49,10,0 days 02:46:03,166.05
4421,4422,80,2,Technical,2024-08-01 23:33:39.967908,4422,50,2024-08-01 23:44:35.967908,Company_2,6,0 days 00:10:56,10.933333333333334
4422,4423,70,10,Billing,2024-05-21 12:32:38.967908,4423,7,2024-05-21 12:35:57.967908,Company_10,12,0 days 00:03:19,3.316666666666667
4423,4424,58,4,Billing,2024-05-28 22:42:48.967908,4424,49,2024-05-28 22:47:17.967908,Company_4,33,0 days 00:04:29,4.483333333333333
4424,4425,59,7,Billing,2024-06-19 13:50:42.967908,4425,16,2024-06-19 13:54:29.967908,Company_7,35,0 days 00:03:47,3.783333333333333
4425,4426,86,7,Technical,2024-04-17 07:57:08.967908,4426,43,2024-04-17 08:03:48.967908,Company_7,35,0 days 00:06:40,6.666666666666667
4426,4427,90,7,Technical,2024-06-11 09:28:08.967908,4427,31,2024-06-11 09:37:37.967908,Company_7,35,0 days 00:09:29,9.483333333333333
4427,4428,8,40,General Inquiry,2024-05-01 22:34:24.967908,4428,27,2024-05-01 22:35:14.967908,Company_40,8,0 days 00:00:50,0.8333333333333334
4428,4429,758,18,Technical,2024-06-14 04:17:13.967908,4429,33,2024-06-14 04:17:24.967908,Company_18,10,0 days 00:00:11,0.18333333333333332
4429,4430,53,43,Technical,2024-05-02 16:46:15.967908,4430,29,2024-05-02 16:49:06.967908,Company_43,6,0 days 00:02:51,2.85
4430,4431,58,4,Account,2024-06-09 11:01:24.967908,4431,8,2024-06-09 11:10:35.967908,Company_4,33,0 days 00:09:11,9.183333333333334
4431,4432,722,18,Billing,2024-03-09 15:44:36.967908,4432,33,2024-03-09 16:13:35.967908,Company_18,10,0 days 00:28:59,28.983333333333334
4432,4433,43,7,Billing,2024-04-24 00:49:46.967908,4433,41,2024-04-24 00:57:22.967908,Company_7,35,0 days 00:07:36,7.6
4433,4434,38,23,General Inquiry,2024-04-24 19:45:07.967908,4434,19,2024-04-24 19:56:40.967908,Company_23,7,0 days 00:11:33,11.55
4434,4435,270,2,Billing,2024-07-29 15:46:54.967908,4435,21,2024-07-29 15:52:37.967908,Company_2,6,0 days 00:05:43,5.716666666666667
4435,4436,39,45,Technical,2024-05-15 09:10:05.967908,4436,41,2024-05-15 09:10:49.967908,Company_45,1,0 days 00:00:44,0.7333333333333333
4436,4437,4,49,Account,2024-06-15 08:30:07.967908,4437,21,2024-06-15 08:47:35.967908,Company_49,10,0 days 00:17:28,17.466666666666665
4437,4438,54,26,Technical,2024-03-20 23:25:11.967908,4438,25,2024-03-20 23:28:32.967908,Company_26,8,0 days 00:03:21,3.35
4438,4439,57,10,Account,2024-07-23 11:40:42.967908,4439,42,2024-07-23 11:47:20.967908,Company_10,12,0 days 00:06:38,6.633333333333334
4439,4440,15,42,Account,2024-06-26 06:32:05.967908,4440,23,2024-06-26 06:40:27.967908,Company_42,8,0 days 00:08:22,8.366666666666667
4440,4441,423,48,General Inquiry,2024-07-02 13:31:39.967908,4441,11,2024-07-02 13:34:21.967908,Company_48,21,0 days 00:02:42,2.7
4441,4442,48,40,Technical,2024-07-20 22:30:43.967908,4442,33,2024-07-20 22:33:17.967908,Company_40,8,0 days 00:02:34,2.566666666666667
4442,4443,45,9,Technical,2024-04-14 05:34:36.967908,4443,20,2024-04-14 05:39:45.967908,Company_9,4,0 days 00:05:09,5.15
4443,4444,21,33,Billing,2024-08-12 20:45:16.967908,4444,25,2024-08-12 21:02:43.967908,Company_33,7,0 days 00:17:27,17.45
4444,4445,57,10,Account,2024-06-14 19:05:19.967908,4445,26,2024-06-14 19:05:47.967908,Company_10,12,0 days 00:00:28,0.4666666666666667
4445,4446,4,49,Billing,2024-06-10 01:46:02.967908,4446,40,2024-06-10 01:58:21.967908,Company_49,10,0 days 00:12:19,12.316666666666666
4446,4447,91,32,Account,2024-03-03 22:21:22.967908,4447,12,2024-03-03 22:28:09.967908,Company_32,47,0 days 00:06:47,6.783333333333333
4447,4448,358,22,Account,2024-06-25 23:38:36.967908,4448,32,2024-06-25 23:41:07.967908,Company_22,5,0 days 00:02:31,2.5166666666666666
4448,4449,594,28,Technical,2024-03-13 11:37:30.967908,4449,33,2024-03-13 11:43:36.967908,Company_28,10,0 days 00:06:06,6.1
4449,4450,60,21,Technical,2024-04-17 06:56:04.967908,4450,10,2024-04-17 07:03:21.967908,Company_21,31,0 days 00:07:17,7.283333333333333
4450,4451,1,4,Technical,2024-03-10 08:39:30.967908,4451,4,2024-03-10 08:52:07.967908,Company_4,33,0 days 00:12:37,12.616666666666667
4451,4452,12,4,Technical,2024-04-02 19:12:46.967908,4452,15,2024-04-02 19:19:21.967908,Company_4,33,0 days 00:06:35,6.583333333333333
4452,4453,22,32,Technical,2024-04-15 18:33:26.967908,4453,6,2024-04-15 18:36:36.967908,Company_32,47,0 days 00:03:10,3.1666666666666665
4453,4454,489,42,Technical,2024-03-10 04:24:17.967908,4454,27,2024-03-10 04:24:20.967908,Company_42,8,0 days 00:00:03,0.05
4454,4455,88,21,Technical,2024-03-23 00:25:57.967908,4455,5,2024-03-23 00:30:48.967908,Company_21,31,0 days 00:04:51,4.85
4455,4456,506,37,Account,2024-04-28 23:06:56.967908,4456,5,2024-04-28 23:09:52.967908,Company_37,9,0 days 00:02:56,2.933333333333333
4456,4457,78,10,Billing,2024-06-30 03:01:54.967908,4457,18,2024-06-30 03:04:53.967908,Company_10,12,0 days 00:02:59,2.9833333333333334
4457,4458,1,4,General Inquiry,2024-03-14 22:09:42.967908,4458,28,2024-03-14 22:12:19.967908,Company_4,33,0 days 00:02:37,2.6166666666666667
4458,4459,312,1,Account,2024-05-25 15:59:59.967908,4459,35,2024-05-25 16:03:47.967908,Company_1,12,0 days 00:03:48,3.8
4459,4460,79,8,Technical,2024-05-01 21:45:12.967908,4460,22,2024-05-01 22:44:53.967908,Company_8,15,0 days 00:59:41,59.68333333333333
4460,4461,401,8,Technical,2024-05-07 16:31:07.967908,4461,34,2024-05-07 16:40:41.967908,Company_8,15,0 days 00:09:34,9.566666666666666
4461,4462,67,4,Technical,2024-06-11 06:55:44.967908,4462,4,2024-06-11 06:56:28.967908,Company_4,33,0 days 00:00:44,0.7333333333333333
4462,4463,561,21,Technical,2024-03-14 05:53:29.967908,4463,18,2024-03-14 05:55:19.967908,Company_21,31,0 days 00:01:50,1.8333333333333333
4463,4464,27,35,Billing,2024-06-07 02:10:25.967908,4464,41,2024-06-07 02:13:31.967908,Company_35,16,0 days 00:03:06,3.1
4464,4465,91,32,Billing,2024-04-30 23:36:04.967908,4465,26,2024-04-30 23:39:51.967908,Company_32,47,0 days 00:03:47,3.783333333333333
4465,4466,28,28,Technical,2024-05-08 14:53:13.967908,4466,42,2024-05-08 14:56:22.967908,Company_28,10,0 days 00:03:09,3.15
4466,4467,91,32,General Inquiry,2024-03-23 13:03:29.967908,4467,22,2024-03-23 13:10:34.967908,Company_32,47,0 days 00:07:05,7.083333333333333
4467,4468,97,32,Technical,2024-05-20 23:25:51.967908,4468,47,2024-05-20 23:33:24.967908,Company_32,47,0 days 00:07:33,7.55
4468,4469,458,41,Technical,2024-06-18 21:02:08.967908,4469,33,2024-06-18 21:07:03.967908,Company_41,15,0 days 00:04:55,4.916666666666667
4469,4470,63,1,Technical,2024-05-30 19:45:08.967908,4470,43,2024-05-30 19:47:55.967908,Company_1,12,0 days 00:02:47,2.783333333333333
4470,4471,54,26,Account,2024-06-30 03:00:53.967908,4471,14,2024-06-30 03:04:30.967908,Company_26,8,0 days 00:03:37,3.6166666666666667
4471,4472,63,1,Technical,2024-08-12 22:59:02.967908,4472,31,2024-08-12 23:02:34.967908,Company_1,12,0 days 00:03:32,3.533333333333333
4472,4473,31,24,Technical,2024-06-20 18:30:47.967908,4473,10,2024-06-20 18:31:58.967908,Company_24,1,0 days 00:01:11,1.1833333333333333
4473,4474,70,10,Technical,2024-03-21 02:42:57.967908,4474,24,2024-03-21 02:46:30.967908,Company_10,12,0 days 00:03:33,3.55
4474,4475,18,3,Billing,2024-06-03 05:27:48.967908,4475,21,2024-06-03 05:37:49.967908,Company_3,14,0 days 00:10:01,10.016666666666667
4475,4476,82,22,Account,2024-03-19 21:01:58.967908,4476,48,2024-03-19 21:42:47.967908,Company_22,5,0 days 00:40:49,40.81666666666667
4476,4477,60,21,Account,2024-05-21 13:16:50.967908,4477,8,2024-05-21 13:17:34.967908,Company_21,31,0 days 00:00:44,0.7333333333333333
4477,4478,642,40,Account,2024-04-12 13:27:03.967908,4478,32,2024-04-12 13:28:16.967908,Company_40,8,0 days 00:01:13,1.2166666666666666
4478,4479,76,8,Technical,2024-03-14 17:12:45.967908,4479,31,2024-03-14 17:16:17.967908,Company_8,15,0 days 00:03:32,3.533333333333333
4479,4480,904,21,Technical,2024-03-23 19:19:33.967908,4480,34,2024-03-23 19:22:08.967908,Company_21,31,0 days 00:02:35,2.5833333333333335
4480,4481,25,4,Technical,2024-04-17 13:25:56.967908,4481,23,2024-04-17 13:34:02.967908,Company_4,33,0 days 00:08:06,8.1
4481,4482,7,1,General Inquiry,2024-07-28 23:19:07.967908,4482,25,2024-07-28 23:23:35.967908,Company_1,12,0 days 00:04:28,4.466666666666667
4482,4483,71,23,Billing,2024-05-14 01:12:00.967908,4483,7,2024-05-14 01:14:51.967908,Company_23,7,0 days 00:02:51,2.85
4483,4484,79,8,Technical,2024-06-15 18:02:35.967908,4484,19,2024-06-15 18:03:08.967908,Company_8,15,0 days 00:00:33,0.55
4484,4485,4,49,Billing,2024-02-26 21:13:47.967908,4485,7,2024-02-26 21:23:51.967908,Company_49,10,0 days 00:10:04,10.066666666666666
4485,4486,86,7,Technical,2024-08-02 13:00:33.967908,4486,47,2024-08-02 13:26:21.967908,Company_7,35,0 days 00:25:48,25.8
4486,4487,91,32,Technical,2024-04-26 04:37:37.967908,4487,8,2024-04-26 04:44:01.967908,Company_32,47,0 days 00:06:24,6.4
4487,4488,27,35,Technical,2024-02-18 08:02:43.967908,4488,14,2024-02-18 08:03:28.967908,Company_35,16,0 days 00:00:45,0.75
4488,4489,45,9,Account,2024-05-20 13:49:28.967908,4489,1,2024-05-20 13:49:41.967908,Company_9,4,0 days 00:00:13,0.21666666666666667
4489,4490,99,4,Technical,2024-03-13 23:40:52.967908,4490,13,2024-03-13 23:54:50.967908,Company_4,33,0 days 00:13:58,13.966666666666667
4490,4491,71,23,Account,2024-03-25 08:44:52.967908,4491,3,2024-03-25 08:50:19.967908,Company_23,7,0 days 00:05:27,5.45
4491,4492,29,35,Technical,2024-07-23 18:33:53.967908,4492,28,2024-07-23 18:41:41.967908,Company_35,16,0 days 00:07:48,7.8
4492,4493,843,8,Billing,2024-05-01 00:41:34.967908,4493,38,2024-05-01 00:43:53.967908,Company_8,15,0 days 00:02:19,2.316666666666667
4493,4494,896,31,Technical,2024-06-04 12:32:43.967908,4494,15,2024-06-04 12:46:51.967908,Company_31,4,0 days 00:14:08,14.133333333333333
4494,4495,84,8,Technical,2024-05-24 14:53:42.967908,4495,36,2024-05-24 14:56:41.967908,Company_8,15,0 days 00:02:59,2.9833333333333334
4495,4496,32,21,Billing,2024-06-22 06:54:32.967908,4496,3,2024-06-22 06:56:54.967908,Company_21,31,0 days 00:02:22,2.3666666666666667
4496,4497,39,45,Technical,2024-05-22 14:06:36.967908,4497,4,2024-05-22 14:14:29.967908,Company_45,1,0 days 00:07:53,7.883333333333334
4497,4498,32,21,Technical,2024-05-05 22:05:15.967908,4498,5,2024-05-05 22:14:35.967908,Company_21,31,0 days 00:09:20,9.333333333333334
4498,4499,84,8,Technical,2024-06-28 10:18:03.967908,4499,50,2024-06-28 10:31:39.967908,Company_8,15,0 days 00:13:36,13.6
4499,4500,12,4,Technical,2024-05-21 22:59:31.967908,4500,26,2024-05-21 23:01:06.967908,Company_4,33,0 days 00:01:35,1.5833333333333333
4500,4501,13,13,Billing,2024-05-07 04:21:41.967908,4501,25,2024-05-07 04:24:56.967908,Company_13,9,0 days 00:03:15,3.25
4501,4502,12,4,Account,2024-07-03 08:53:11.967908,4502,10,2024-07-03 09:12:56.967908,Company_4,33,0 days 00:19:45,19.75
4502,4503,3,4,Technical,2024-07-28 13:33:46.967908,4503,8,2024-07-28 14:07:15.967908,Company_4,33,0 days 00:33:29,33.483333333333334
