"ticket_id","user_id","company_id","issue_category","created_at","match_id","ticket_id","staff_id","matched_at","company_id","company_name","company_size","wait_time","wait_time_exceeded"
"3945","75","48","Technical","2024-03-16 09:17:45.967908","3945","3945","34","2024-03-16 09:21:53.967908","48","Company_48","21","00:04:08","0"
"3946","36","32","Billing","2024-04-03 06:22:46.967908","3946","3946","49","2024-04-03 06:34:44.967908","32","Company_32","47","00:11:58","0"
"3947","60","21","Billing","2024-03-24 17:51:05.967908","3947","3947","14","2024-03-24 17:52:11.967908","21","Company_21","31","00:01:06","0"
"3948","35","2","Technical","2024-06-15 19:46:17.967908","3948","3948","24","2024-06-15 19:46:46.967908","2","Company_2","6","00:00:29","0"
"3949","10","33","Technical","2024-05-28 16:50:45.967908","3949","3949","28","2024-05-28 16:53:41.967908","33","Company_33","7","00:02:56","0"
"3950","31","24","Technical","2024-04-05 11:44:14.967908","3950","3950","48","2024-04-05 11:45:05.967908","24","Company_24","1","00:00:51","0"
"3951","13","13","Account","2024-07-23 18:33:27.967908","3951","3951","32","2024-07-23 18:38:41.967908","13","Company_13","9","00:05:14","0"
"3952","5","35","Billing","2024-04-25 07:11:54.967908","3952","3952","37","2024-04-25 07:13:33.967908","35","Company_35","16","00:01:39","0"
"3953","33","1","Account","2024-04-08 09:12:24.967908","3953","3953","10","2024-04-08 09:16:17.967908","1","Company_1","12","00:03:53","0"
"3954","58","4","Technical","2024-07-19 20:03:18.967908","3954","3954","49","2024-07-19 20:24:09.967908","4","Company_4","33","00:20:51","0"
"3955","62","42","Technical","2024-05-03 13:03:17.967908","3955","3955","45","2024-05-03 13:09:06.967908","42","Company_42","8","00:05:49","0"
"3956","68","12","Technical","2024-03-02 19:38:22.967908","3956","3956","48","2024-03-02 19:58:32.967908","12","Company_12","4","00:20:10","0"
"3957","984","1","Technical","2024-04-28 21:55:46.967908","3957","3957","9","2024-04-28 22:00:07.967908","1","Company_1","12","00:04:21","0"
"3958","42","35","Account","2024-05-05 07:36:29.967908","3958","3958","24","2024-05-05 07:38:17.967908","35","Company_35","16","00:01:48","0"
"3959","44","4","Account","2024-05-15 14:28:04.967908","3959","3959","36","2024-05-15 14:28:33.967908","4","Company_4","33","00:00:29","0"
"3960","55","40","Account","2024-06-05 04:29:03.967908","3960","3960","29","2024-06-05 04:37:32.967908","40","Company_40","8","00:08:29","0"
"3961","13","13","Account","2024-04-03 16:48:51.967908","3961","3961","29","2024-04-03 16:59:00.967908","13","Company_13","9","00:10:09","0"
"3962","88","21","Technical","2024-06-30 20:44:24.967908","3962","3962","48","2024-06-30 20:59:27.967908","21","Company_21","31","00:15:03","0"
"3963","18","3","Technical","2024-03-31 07:57:15.967908","3963","3963","23","2024-03-31 07:59:24.967908","3","Company_3","14","00:02:09","0"
"3964","866","41","Technical","2024-04-14 17:21:59.967908","3964","3964","27","2024-04-14 17:25:26.967908","41","Company_41","15","00:03:27","0"
"3965","55","40","Technical","2024-06-28 07:14:54.967908","3965","3965","31","2024-06-28 07:18:32.967908","40","Company_40","8","00:03:38","0"
"3966","48","40","Billing","2024-07-26 06:25:56.967908","3966","3966","43","2024-07-26 06:37:26.967908","40","Company_40","8","00:11:30","0"
"3967","736","5","Billing","2024-07-30 02:43:49.967908","3967","3967","7","2024-07-30 02:45:31.967908","5","Company_5","5","00:01:42","0"
"3968","98","26","Billing","2024-03-03 03:05:07.967908","3968","3968","49","2024-03-03 03:10:39.967908","26","Company_26","8","00:05:32","0"
"3969","5","35","Technical","2024-06-22 10:00:45.967908","3969","3969","45","2024-06-22 10:04:52.967908","35","Company_35","16","00:04:07","0"
"3970","69","48","General Inquiry","2024-08-01 02:58:28.967908","3970","3970","4","2024-08-01 03:00:48.967908","48","Company_48","21","00:02:20","0"
"3971","206","40","Technical","2024-06-21 16:06:39.967908","3971","3971","14","2024-06-21 16:09:23.967908","40","Company_40","8","00:02:44","0"
"3972","27","35","Technical","2024-07-12 23:18:35.967908","3972","3972","42","2024-07-12 23:22:13.967908","35","Company_35","16","00:03:38","0"
"3973","564","8","Account","2024-02-22 15:02:37.967908","3973","3973","42","2024-02-22 15:28:42.967908","8","Company_8","15","00:26:05","0"
"3974","93","7","Technical","2024-03-05 15:07:38.967908","3974","3974","10","2024-03-05 15:08:24.967908","7","Company_7","35","00:00:46","0"
"3975","61","40","Technical","2024-05-05 04:07:01.967908","3975","3975","44","2024-05-05 04:12:04.967908","40","Company_40","8","00:05:03","0"
"3976","31","24","Billing","2024-04-30 02:52:54.967908","3976","3976","34","2024-04-30 02:58:49.967908","24","Company_24","1","00:05:55","0"
"3977","4","49","Technical","2024-04-29 17:07:15.967908","3977","3977","26","2024-04-29 17:18:42.967908","49","Company_49","10","00:11:27","0"
"3978","361","21","Account","2024-06-02 19:09:31.967908","3978","3978","23","2024-06-02 19:10:03.967908","21","Company_21","31","00:00:32","0"
"3979","51","39","Billing","2024-05-18 21:43:40.967908","3979","3979","9","2024-05-18 22:00:09.967908","39","Company_39","1","00:16:29","0"
"3980","45","9","Account","2024-02-27 08:53:52.967908","3980","3980","37","2024-02-27 08:58:32.967908","9","Company_9","4","00:04:40","0"
"3981","94","33","Account","2024-06-19 02:50:40.967908","3981","3981","8","2024-06-19 02:55:29.967908","33","Company_33","7","00:04:49","0"
"3982","86","7","Technical","2024-02-18 07:25:27.967908","3982","3982","14","2024-02-18 07:39:37.967908","7","Company_7","35","00:14:10","0"
"3983","41","19","Technical","2024-07-01 22:52:44.967908","3983","3983","7","2024-07-01 22:54:10.967908","19","Company_19","2","00:01:26","0"
"3984","40","7","Account","2024-03-20 18:05:19.967908","3984","3984","7","2024-03-20 18:11:15.967908","7","Company_7","35","00:05:56","0"
"3985","40","7","Technical","2024-03-03 12:43:42.967908","3985","3985","9","2024-03-03 12:50:00.967908","7","Company_7","35","00:06:18","0"
"3986","48","40","General Inquiry","2024-05-23 12:53:32.967908","3986","3986","3","2024-05-23 12:55:53.967908","40","Company_40","8","00:02:21","0"
"3987","27","35","Billing","2024-07-29 14:54:20.967908","3987","3987","14","2024-07-29 14:59:57.967908","35","Company_35","16","00:05:37","0"
"3988","52","7","Technical","2024-05-10 17:32:55.967908","3988","3988","17","2024-05-10 17:34:47.967908","7","Company_7","35","00:01:52","0"
"3989","59","7","Account","2024-06-20 16:52:08.967908","3989","3989","50","2024-06-20 16:56:17.967908","7","Company_7","35","00:04:09","0"
"3990","62","42","Account","2024-07-17 18:50:30.967908","3990","3990","44","2024-07-17 18:55:27.967908","42","Company_42","8","00:04:57","0"
"3991","35","2","Technical","2024-04-20 19:12:58.967908","3991","3991","22","2024-04-20 19:13:39.967908","2","Company_2","6","00:00:41","0"
"3992","643","8","Technical","2024-06-05 08:27:58.967908","3992","3992","46","2024-06-05 08:28:32.967908","8","Company_8","15","00:00:34","0"
"3993","69","48","Account","2024-08-01 01:46:05.967908","3993","3993","26","2024-08-01 01:46:30.967908","48","Company_48","21","00:00:25","0"
"3994","39","45","Account","2024-03-05 23:48:06.967908","3994","3994","28","2024-03-05 23:53:29.967908","45","Company_45","1","00:05:23","0"
"3995","17","11","Technical","2024-08-08 05:24:45.967908","3995","3995","45","2024-08-08 05:35:12.967908","11","Company_11","4","00:10:27","0"
"3996","18","3","Account","2024-05-29 00:47:00.967908","3996","3996","14","2024-05-29 00:53:25.967908","3","Company_3","14","00:06:25","0"
"3997","27","35","Account","2024-08-12 22:56:35.967908","3997","3997","9","2024-08-12 23:01:58.967908","35","Company_35","16","00:05:23","0"
"3998","681","17","Billing","2024-02-24 17:41:20.967908","3998","3998","26","2024-02-24 17:41:36.967908","17","Company_17","2","00:00:16","0"
"3999","65","20","Technical","2024-04-01 02:10:22.967908","3999","3999","2","2024-04-01 02:18:40.967908","20","Company_20","1","00:08:18","0"
"4000","39","45","Technical","2024-03-28 12:39:29.967908","4000","4000","11","2024-03-28 12:40:10.967908","45","Company_45","1","00:00:41","0"
"4001","72","32","General Inquiry","2024-08-09 11:37:11.967908","4001","4001","17","2024-08-09 11:37:14.967908","32","Company_32","47","00:00:03","0"
"4002","650","48","Account","2024-08-03 01:06:04.967908","4002","4002","34","2024-08-03 01:06:11.967908","48","Company_48","21","00:00:07","0"
"4003","376","49","Technical","2024-06-29 21:40:40.967908","4003","4003","19","2024-06-29 21:41:25.967908","49","Company_49","10","00:00:45","0"
"4004","79","8","Account","2024-08-06 19:41:10.967908","4004","4004","39","2024-08-06 19:41:55.967908","8","Company_8","15","00:00:45","0"
"4005","47","48","General Inquiry","2024-06-05 12:47:20.967908","4005","4005","18","2024-06-05 12:59:23.967908","48","Company_48","21","00:12:03","0"
"4006","50","42","Billing","2024-05-18 19:22:31.967908","4006","4006","13","2024-05-18 19:32:38.967908","42","Company_42","8","00:10:07","0"
"4007","85","45","General Inquiry","2024-04-09 02:46:40.967908","4007","4007","5","2024-04-09 02:54:14.967908","45","Company_45","1","00:07:34","0"
"4008","30","22","Account","2024-02-25 12:22:40.967908","4008","4008","50","2024-02-25 12:25:05.967908","22","Company_22","5","00:02:25","0"
"4009","62","42","Technical","2024-08-13 22:16:39.967908","4009","4009","23","2024-08-13 22:18:25.967908","42","Company_42","8","00:01:46","0"
"4010","93","7","Billing","2024-03-01 21:52:13.967908","4010","4010","24","2024-03-01 21:54:14.967908","7","Company_7","35","00:02:01","0"
"4011","79","8","Technical","2024-06-28 09:03:08.967908","4011","4011","29","2024-06-28 09:09:02.967908","8","Company_8","15","00:05:54","0"
"4012","58","4","Billing","2024-08-14 04:55:16.967908","4012","4012","48","2024-08-14 05:03:55.967908","4","Company_4","33","00:08:39","0"
"4013","49","32","Technical","2024-04-10 22:00:58.967908","4013","4013","47","2024-04-10 22:04:29.967908","32","Company_32","47","00:03:31","0"
"4014","784","30","Billing","2024-08-09 02:28:45.967908","4014","4014","8","2024-08-09 02:33:38.967908","30","Company_30","5","00:04:53","0"
"4015","88","21","Technical","2024-05-31 22:05:23.967908","4015","4015","26","2024-05-31 22:07:41.967908","21","Company_21","31","00:02:18","0"
"4016","43","7","Technical","2024-06-04 21:31:46.967908","4016","4016","15","2024-06-04 21:40:41.967908","7","Company_7","35","00:08:55","0"
"4017","49","32","Billing","2024-06-23 06:23:40.967908","4017","4017","1","2024-06-23 06:27:30.967908","32","Company_32","47","00:03:50","0"
"4018","65","20","Technical","2024-02-22 20:43:00.967908","4018","4018","28","2024-02-22 20:46:30.967908","20","Company_20","1","00:03:30","0"
"4019","17","11","Technical","2024-03-22 07:14:09.967908","4019","4019","49","2024-03-22 07:22:18.967908","11","Company_11","4","00:08:09","0"
"4020","21","33","Technical","2024-07-30 14:39:47.967908","4020","4020","47","2024-07-30 14:42:45.967908","33","Company_33","7","00:02:58","0"
"4021","621","28","Billing","2024-04-17 12:59:17.967908","4021","4021","46","2024-04-17 13:01:53.967908","28","Company_28","10","00:02:36","0"
"4022","79","8","Technical","2024-02-19 12:21:19.967908","4022","4022","14","2024-02-19 12:21:57.967908","8","Company_8","15","00:00:38","0"
"4023","487","26","Billing","2024-03-27 16:48:36.967908","4023","4023","42","2024-03-27 16:53:41.967908","26","Company_26","8","00:05:05","0"
"4024","92","35","Technical","2024-06-09 11:10:11.967908","4024","4024","34","2024-06-09 11:10:57.967908","35","Company_35","16","00:00:46","0"
"4025","775","1","Account","2024-03-15 11:21:52.967908","4025","4025","31","2024-03-15 11:26:07.967908","1","Company_1","12","00:04:15","0"
"4026","177","46","Technical","2024-07-11 13:08:35.967908","4026","4026","6","2024-07-11 13:50:21.967908","46","Company_46","3","00:41:46","1"
"4027","33","1","Technical","2024-07-24 20:04:45.967908","4027","4027","49","2024-07-24 20:07:45.967908","1","Company_1","12","00:03:00","0"
"4028","33","1","Account","2024-07-03 20:51:33.967908","4028","4028","5","2024-07-03 20:54:13.967908","1","Company_1","12","00:02:40","0"
"4029","4","49","Technical","2024-07-24 21:03:56.967908","4029","4029","31","2024-07-24 21:10:59.967908","49","Company_49","10","00:07:03","0"
"4030","33","1","Technical","2024-05-03 19:34:38.967908","4030","4030","37","2024-05-03 19:39:46.967908","1","Company_1","12","00:05:08","0"
"4031","28","28","Account","2024-03-02 09:56:16.967908","4031","4031","15","2024-03-02 09:59:14.967908","28","Company_28","10","00:02:58","0"
"4032","68","12","Technical","2024-04-14 14:06:53.967908","4032","4032","15","2024-04-14 14:10:27.967908","12","Company_12","4","00:03:34","0"
"4033","52","7","Technical","2024-03-19 00:27:22.967908","4033","4033","43","2024-03-19 00:27:31.967908","7","Company_7","35","00:00:09","0"
"4034","14","4","Billing","2024-06-04 23:37:08.967908","4034","4034","5","2024-06-04 23:56:10.967908","4","Company_4","33","00:19:02","0"
"4035","84","8","Account","2024-04-03 04:03:53.967908","4035","4035","28","2024-04-03 04:11:55.967908","8","Company_8","15","00:08:02","0"
"4036","87","4","Technical","2024-06-05 12:22:39.967908","4036","4036","33","2024-06-05 12:25:55.967908","4","Company_4","33","00:03:16","0"
"4037","741","48","Account","2024-07-27 13:08:12.967908","4037","4037","11","2024-07-27 13:10:12.967908","48","Company_48","21","00:02:00","0"
"4038","459","41","Technical","2024-07-30 10:04:19.967908","4038","4038","43","2024-07-30 10:08:50.967908","41","Company_41","15","00:04:31","0"
"4039","628","7","Account","2024-05-02 00:59:04.967908","4039","4039","6","2024-05-02 00:59:28.967908","7","Company_7","35","00:00:24","0"
"4040","100","41","Technical","2024-06-26 22:35:41.967908","4040","4040","23","2024-06-26 22:38:19.967908","41","Company_41","15","00:02:38","0"
"4041","88","21","General Inquiry","2024-08-08 13:29:46.967908","4041","4041","40","2024-08-08 13:32:51.967908","21","Company_21","31","00:03:05","0"
"4042","81","31","Billing","2024-05-31 10:35:12.967908","4042","4042","2","2024-05-31 10:42:33.967908","31","Company_31","4","00:07:21","0"
"4043","694","37","Technical","2024-04-20 21:21:23.967908","4043","4043","15","2024-04-20 21:24:37.967908","37","Company_37","9","00:03:14","0"
"4044","72","32","Technical","2024-05-01 00:14:10.967908","4044","4044","23","2024-05-01 00:18:29.967908","32","Company_32","47","00:04:19","0"
"4045","622","8","Technical","2024-07-12 04:46:39.967908","4045","4045","22","2024-07-12 04:48:31.967908","8","Company_8","15","00:01:52","0"
"4046","60","21","Billing","2024-07-09 02:50:44.967908","4046","4046","9","2024-07-09 03:06:34.967908","21","Company_21","31","00:15:50","0"
"4047","95","14","Billing","2024-03-14 15:36:01.967908","4047","4047","47","2024-03-14 15:46:42.967908","14","Company_14","1","00:10:41","0"
"4048","487","26","General Inquiry","2024-07-18 23:22:17.967908","4048","4048","40","2024-07-18 23:24:03.967908","26","Company_26","8","00:01:46","0"
"4049","8","40","Technical","2024-06-29 07:48:11.967908","4049","4049","30","2024-06-29 07:52:54.967908","40","Company_40","8","00:04:43","0"
"4050","3","4","Technical","2024-07-06 02:13:48.967908","4050","4050","16","2024-07-06 02:14:01.967908","4","Company_4","33","00:00:13","0"
"4051","64","23","General Inquiry","2024-03-02 16:52:58.967908","4051","4051","46","2024-03-02 16:54:37.967908","23","Company_23","7","00:01:39","0"
"4052","136","4","Technical","2024-05-23 17:14:49.967908","4052","4052","47","2024-05-23 17:15:17.967908","4","Company_4","33","00:00:28","0"
"4053","12","4","Billing","2024-07-10 05:27:45.967908","4053","4053","30","2024-07-10 05:30:17.967908","4","Company_4","33","00:02:32","0"
"4054","64","23","Technical","2024-04-23 15:12:19.967908","4054","4054","45","2024-04-23 15:18:09.967908","23","Company_23","7","00:05:50","0"
"4055","434","49","General Inquiry","2024-02-26 21:37:36.967908","4055","4055","9","2024-02-26 21:44:48.967908","49","Company_49","10","00:07:12","0"
"4056","48","40","Account","2024-03-06 10:37:55.967908","4056","4056","1","2024-03-06 10:54:06.967908","40","Company_40","8","00:16:11","0"
"4057","46","6","Account","2024-05-11 08:21:44.967908","4057","4057","38","2024-05-11 08:25:58.967908","6","Company_6","5","00:04:14","0"
"4058","57","10","Technical","2024-04-01 13:15:10.967908","4058","4058","8","2024-04-01 13:18:10.967908","10","Company_10","12","00:03:00","0"
"4059","594","28","Technical","2024-07-28 07:53:25.967908","4059","4059","18","2024-07-28 08:04:19.967908","28","Company_28","10","00:10:54","0"
"4060","88","21","Technical","2024-03-02 05:39:14.967908","4060","4060","27","2024-03-02 05:39:36.967908","21","Company_21","31","00:00:22","0"
"4061","3","4","Technical","2024-04-22 14:39:38.967908","4061","4061","18","2024-04-22 14:39:51.967908","4","Company_4","33","00:00:13","0"
"4062","60","21","Billing","2024-06-12 23:40:26.967908","4062","4062","32","2024-06-12 23:43:11.967908","21","Company_21","31","00:02:45","0"
"4063","40","7","Billing","2024-07-14 19:12:33.967908","4063","4063","49","2024-07-14 19:18:45.967908","7","Company_7","35","00:06:12","0"
"4064","84","8","Account","2024-06-14 16:12:09.967908","4064","4064","32","2024-06-14 16:31:36.967908","8","Company_8","15","00:19:27","0"
"4065","59","7","General Inquiry","2024-06-11 03:07:15.967908","4065","4065","48","2024-06-11 03:21:33.967908","7","Company_7","35","00:14:18","0"
"4066","59","7","Technical","2024-05-03 12:09:12.967908","4066","4066","45","2024-05-03 12:24:02.967908","7","Company_7","35","00:14:50","0"
"4067","24","21","Technical","2024-07-15 16:24:37.967908","4067","4067","36","2024-07-15 16:33:11.967908","21","Company_21","31","00:08:34","0"
"4068","6","7","Billing","2024-04-19 20:24:31.967908","4068","4068","36","2024-04-19 20:30:13.967908","7","Company_7","35","00:05:42","0"
"4069","30","22","Technical","2024-02-22 05:26:56.967908","4069","4069","21","2024-02-22 05:42:24.967908","22","Company_22","5","00:15:28","0"
"4070","92","35","Technical","2024-06-18 14:36:37.967908","4070","4070","46","2024-06-18 14:37:21.967908","35","Company_35","16","00:00:44","0"
"4071","29","35","Technical","2024-04-09 13:10:46.967908","4071","4071","32","2024-04-09 13:11:39.967908","35","Company_35","16","00:00:53","0"
"4072","93","7","Technical","2024-07-17 14:58:56.967908","4072","4072","31","2024-07-17 15:02:30.967908","7","Company_7","35","00:03:34","0"
"4073","54","26","Billing","2024-05-13 23:05:57.967908","4073","4073","37","2024-05-13 23:24:17.967908","26","Company_26","8","00:18:20","0"
"4074","82","22","Billing","2024-05-21 17:45:40.967908","4074","4074","16","2024-05-21 17:47:10.967908","22","Company_22","5","00:01:30","0"
"4075","97","32","Technical","2024-03-31 18:35:07.967908","4075","4075","46","2024-03-31 18:37:48.967908","32","Company_32","47","00:02:41","0"
"4076","36","32","Technical","2024-04-25 13:35:01.967908","4076","4076","46","2024-04-25 14:01:49.967908","32","Company_32","47","00:26:48","0"
"4077","18","3","Technical","2024-06-02 20:43:33.967908","4077","4077","14","2024-06-02 20:44:02.967908","3","Company_3","14","00:00:29","0"
"4078","37","10","Billing","2024-04-29 08:59:59.967908","4078","4078","24","2024-04-29 09:04:07.967908","10","Company_10","12","00:04:08","0"
"4079","79","8","Technical","2024-05-10 07:56:26.967908","4079","4079","25","2024-05-10 08:14:00.967908","8","Company_8","15","00:17:34","0"
"4080","86","7","Technical","2024-03-23 12:59:03.967908","4080","4080","46","2024-03-23 13:01:01.967908","7","Company_7","35","00:01:58","0"
"4081","35","2","Billing","2024-06-27 10:59:27.967908","4081","4081","35","2024-06-27 11:00:03.967908","2","Company_2","6","00:00:36","0"
"4082","3","4","Technical","2024-06-09 05:45:33.967908","4082","4082","17","2024-06-09 05:47:33.967908","4","Company_4","33","00:02:00","0"
"4083","50","42","General Inquiry","2024-06-23 18:20:15.967908","4083","4083","46","2024-06-23 18:22:08.967908","42","Company_42","8","00:01:53","0"
"4084","86","7","Technical","2024-04-30 06:39:02.967908","4084","4084","42","2024-04-30 07:19:29.967908","7","Company_7","35","00:40:27","1"
"4085","134","37","Account","2024-03-04 02:44:48.967908","4085","4085","45","2024-03-04 02:49:44.967908","37","Company_37","9","00:04:56","0"
"4086","73","13","Account","2024-07-15 09:56:39.967908","4086","4086","4","2024-07-15 10:07:46.967908","13","Company_13","9","00:11:07","0"
"4087","49","32","Technical","2024-06-15 14:20:32.967908","4087","4087","11","2024-06-15 14:24:06.967908","32","Company_32","47","00:03:34","0"
"4088","61","40","Billing","2024-04-13 19:57:05.967908","4088","4088","47","2024-04-13 20:00:28.967908","40","Company_40","8","00:03:23","0"
"4089","65","20","Billing","2024-07-20 10:35:24.967908","4089","4089","15","2024-07-20 10:48:09.967908","20","Company_20","1","00:12:45","0"
"4090","711","7","General Inquiry","2024-04-04 07:55:21.967908","4090","4090","30","2024-04-04 07:58:14.967908","7","Company_7","35","00:02:53","0"
"4091","300","17","Account","2024-07-03 22:42:35.967908","4091","4091","24","2024-07-03 22:53:42.967908","17","Company_17","2","00:11:07","0"
"4092","682","26","Technical","2024-03-01 17:56:57.967908","4092","4092","2","2024-03-01 17:58:54.967908","26","Company_26","8","00:01:57","0"
"4093","32","21","Technical","2024-03-03 09:42:29.967908","4093","4093","43","2024-03-03 09:55:46.967908","21","Company_21","31","00:13:17","0"
"4094","135","32","Billing","2024-04-08 12:13:24.967908","4094","4094","34","2024-04-08 12:17:09.967908","32","Company_32","47","00:03:45","0"
"4095","90","7","Technical","2024-03-17 10:06:18.967908","4095","4095","23","2024-03-17 10:17:25.967908","7","Company_7","35","00:11:07","0"
"4096","31","24","Account","2024-04-30 06:18:41.967908","4096","4096","31","2024-04-30 06:22:34.967908","24","Company_24","1","00:03:53","0"
"4097","20","11","Technical","2024-07-03 16:02:21.967908","4097","4097","37","2024-07-03 16:09:02.967908","11","Company_11","4","00:06:41","0"
"4098","32","21","Technical","2024-07-17 16:34:36.967908","4098","4098","13","2024-07-17 16:38:38.967908","21","Company_21","31","00:04:02","0"
"4099","85","45","Technical","2024-06-18 13:34:32.967908","4099","4099","33","2024-06-18 13:41:34.967908","45","Company_45","1","00:07:02","0"
"4100","67","4","Technical","2024-03-17 10:21:56.967908","4100","4100","7","2024-03-17 10:29:21.967908","4","Company_4","33","00:07:25","0"
"4101","96","32","Technical","2024-07-09 02:25:36.967908","4101","4101","32","2024-07-09 02:26:27.967908","32","Company_32","47","00:00:51","0"
"4102","78","10","Account","2024-05-02 03:09:12.967908","4102","4102","7","2024-05-02 03:10:48.967908","10","Company_10","12","00:01:36","0"
"4103","25","4","Account","2024-04-17 23:12:39.967908","4103","4103","42","2024-04-17 23:14:31.967908","4","Company_4","33","00:01:52","0"
"4104","74","48","Technical","2024-04-26 12:22:05.967908","4104","4104","38","2024-04-26 12:22:42.967908","48","Company_48","21","00:00:37","0"
"4105","22","32","General Inquiry","2024-03-08 03:56:47.967908","4105","4105","44","2024-03-08 04:00:48.967908","32","Company_32","47","00:04:01","0"
"4106","90","7","Technical","2024-03-05 05:53:58.967908","4106","4106","13","2024-03-05 06:10:30.967908","7","Company_7","35","00:16:32","0"
"4107","41","19","Account","2024-02-17 11:35:41.967908","4107","4107","24","2024-02-17 11:36:08.967908","19","Company_19","2","00:00:27","0"
"4108","83","3","Account","2024-04-16 08:00:49.967908","4108","4108","28","2024-04-16 08:08:15.967908","3","Company_3","14","00:07:26","0"
"4109","53","43","Account","2024-05-12 20:00:09.967908","4109","4109","32","2024-05-12 20:01:23.967908","43","Company_43","6","00:01:14","0"
"4110","46","6","Technical","2024-04-26 08:43:13.967908","4110","4110","43","2024-04-26 09:12:43.967908","6","Company_6","5","00:29:30","0"
"4111","76","8","General Inquiry","2024-07-13 07:30:54.967908","4111","4111","18","2024-07-13 08:01:57.967908","8","Company_8","15","00:31:03","1"
"4112","37","10","Technical","2024-04-08 20:35:09.967908","4112","4112","34","2024-04-08 20:36:40.967908","10","Company_10","12","00:01:31","0"
"4113","81","31","Billing","2024-03-07 07:48:58.967908","4113","4113","48","2024-03-07 07:55:34.967908","31","Company_31","4","00:06:36","0"
"4114","118","42","Account","2024-03-13 04:54:38.967908","4114","4114","34","2024-03-13 04:56:13.967908","42","Company_42","8","00:01:35","0"
"4115","7","1","General Inquiry","2024-03-04 10:13:04.967908","4115","4115","38","2024-03-04 10:14:13.967908","1","Company_1","12","00:01:09","0"
"4116","90","7","Account","2024-03-23 20:41:32.967908","4116","4116","1","2024-03-23 20:45:26.967908","7","Company_7","35","00:03:54","0"
"4117","78","10","Account","2024-05-10 03:53:36.967908","4117","4117","43","2024-05-10 04:00:13.967908","10","Company_10","12","00:06:37","0"
"4118","14","4","Technical","2024-05-13 15:08:47.967908","4118","4118","50","2024-05-13 15:11:50.967908","4","Company_4","33","00:03:03","0"
"4119","304","3","Technical","2024-06-03 15:07:18.967908","4119","4119","42","2024-06-03 15:25:42.967908","3","Company_3","14","00:18:24","0"
"4120","10","33","Account","2024-06-03 04:39:32.967908","4120","4120","31","2024-06-03 04:42:59.967908","33","Company_33","7","00:03:27","0"
"4121","100","41","Technical","2024-05-25 23:31:50.967908","4121","4121","50","2024-05-25 23:34:41.967908","41","Company_41","15","00:02:51","0"
"4122","179","1","Billing","2024-05-05 17:00:25.967908","4122","4122","1","2024-05-05 17:02:35.967908","1","Company_1","12","00:02:10","0"
"4123","62","42","Account","2024-03-07 12:45:47.967908","4123","4123","16","2024-03-07 12:46:52.967908","42","Company_42","8","00:01:05","0"
"4124","50","42","Technical","2024-02-21 13:46:21.967908","4124","4124","39","2024-02-21 13:58:09.967908","42","Company_42","8","00:11:48","0"
"4125","34","4","Billing","2024-03-04 21:02:14.967908","4125","4125","15","2024-03-04 21:11:56.967908","4","Company_4","33","00:09:42","0"
"4126","64","23","Account","2024-04-25 04:44:36.967908","4126","4126","33","2024-04-25 04:46:38.967908","23","Company_23","7","00:02:02","0"
"4127","95","14","Billing","2024-06-03 02:14:05.967908","4127","4127","23","2024-06-03 02:23:39.967908","14","Company_14","1","00:09:34","0"
"4128","93","7","Technical","2024-03-05 13:05:39.967908","4128","4128","41","2024-03-05 13:10:18.967908","7","Company_7","35","00:04:39","0"
"4129","6","7","Account","2024-06-11 09:15:12.967908","4129","4129","34","2024-06-11 09:16:08.967908","7","Company_7","35","00:00:56","0"
"4130","9","32","Technical","2024-06-11 14:28:09.967908","4130","4130","17","2024-06-11 14:35:25.967908","32","Company_32","47","00:07:16","0"
"4131","83","3","Technical","2024-07-17 19:07:57.967908","4131","4131","25","2024-07-17 19:11:55.967908","3","Company_3","14","00:03:58","0"
"4132","303","7","Technical","2024-04-19 11:20:17.967908","4132","4132","42","2024-04-19 11:24:11.967908","7","Company_7","35","00:03:54","0"
"4133","2","39","Technical","2024-08-02 04:36:06.967908","4133","4133","6","2024-08-02 04:43:14.967908","39","Company_39","1","00:07:08","0"
"4134","69","48","Technical","2024-05-01 06:43:19.967908","4134","4134","31","2024-05-01 06:46:14.967908","48","Company_48","21","00:02:55","0"
"4135","64","23","Account","2024-02-18 20:53:41.967908","4135","4135","5","2024-02-18 21:17:08.967908","23","Company_23","7","00:23:27","0"
"4136","507","18","Technical","2024-04-13 03:29:26.967908","4136","4136","40","2024-04-13 03:31:18.967908","18","Company_18","10","00:01:52","0"
"4137","55","40","Billing","2024-05-06 19:52:40.967908","4137","4137","40","2024-05-06 19:55:11.967908","40","Company_40","8","00:02:31","0"
"4138","714","32","General Inquiry","2024-05-01 18:39:36.967908","4138","4138","30","2024-05-01 18:49:54.967908","32","Company_32","47","00:10:18","0"
"4139","29","35","Account","2024-07-16 18:34:28.967908","4139","4139","5","2024-07-16 18:37:08.967908","35","Company_35","16","00:02:40","0"
"4140","45","9","Technical","2024-03-03 22:06:42.967908","4140","4140","12","2024-03-03 22:12:08.967908","9","Company_9","4","00:05:26","0"
"4141","2","39","Technical","2024-07-06 05:24:01.967908","4141","4141","7","2024-07-06 05:29:49.967908","39","Company_39","1","00:05:48","0"
"4142","59","7","Technical","2024-08-09 10:58:54.967908","4142","4142","45","2024-08-09 11:03:49.967908","7","Company_7","35","00:04:55","0"
